name,mission,star_id,ra,dec,dist_pc,disposition,probability,radius_earth,period_days,top_reasons
K04894.01,Kepler,10031918,298.82587,46.956669,454.56,FALSE POSITIVE,0.7281188383902023,0.8,8.5900471,duration_ratio:+1.08;koi_srad:-0.69;log_prad:+0.60
K07723.01,Kepler,5276332,292.20465,40.48563,410.02,FALSE POSITIVE,0.0062518406849670265,1.7,357.82544,log_period:-4.08;koi_srad:+0.83;log_prad:+0.69
K03279.01,Kepler,3544640,291.43143,38.654388,1393.58,CONFIRMED,0.9555481285180228,2.42,30.8278245,log_prad:+2.12;log_depth:+1.01;log_period:+1.00
K03280.01,Kepler,10653179,286.12555,47.947609,1343.28,CONFIRMED,0.7689747908113085,2.58,47.1607932,log_prad:+2.32;log_depth:+1.03;log_period:+0.63
K03282.01,Kepler,12066569,294.08307,50.502769,320.53,CONFIRMED,0.9785707453571956,1.75,49.2768448,log_prad:+2.02;koi_steff:+1.30;duration_ratio:+1.15
K03284.01,Kepler,6497146,281.64581,41.951092,145.85,CONFIRMED,0.8352514012974703,0.97,35.2330694,duration_ratio:+1.58;koi_steff:+1.44;log_prad:+0.91
K03285.01,Kepler,8625813,292.17496,44.783989,488.16,FALSE POSITIVE,0.9272517842131739,1.97,45.3965379,log_prad:+1.74;log_depth:+0.94;koi_srad:-0.84
K07698.01,Kepler,4651399,290.70056,39.799679,7711.19,FALSE POSITIVE,0.0022358705138526423,39.59,508.807642,log_prad:-1.98;duration_ratio:-1.95;log_period:-1.00
K04750.01,Kepler,5308296,299.49188,40.472481,1161.46,CANDIDATE,0.8521653282481843,1.93,36.721576,log_prad:+1.75;log_depth:+0.75;log_period:+0.70
K04751.01,Kepler,9953575,292.78592,46.808411,1205.8,FALSE POSITIVE,0.0525920394969958,3.54,362.69427,log_period:-3.13;log_prad:+1.75;koi_srad:+0.59
K04752.01,Kepler,7887890,290.74271,43.604431,1227.3,FALSE POSITIVE,0.053360524217903646,2.82,370.35639,log_period:-3.94;log_prad:+1.52;koi_steff:-0.98
K03203.01,Kepler,3122872,292.89218,38.270512,760.55,CANDIDATE,0.2314036649471903,3.19,96.81647,log_prad:+1.98;koi_steff:-1.38;log_insol:+0.44
K04753.01,Kepler,4544628,285.90179,39.654411,349.43,FALSE POSITIVE,0.0019505194335476164,0.51,0.729724346,log_insol:-1.15;log_period:-0.96;koi_steff:-0.88
K04822.01,Kepler,9702945,288.50702,46.406712,1019.39,CANDIDATE,0.009218686918046752,0.69,3.51413723,duration_ratio:-2.00;log_prad:-0.55;log_period:+0.55
K04823.01,Kepler,11401253,290.99005,49.233131,661.11,CANDIDATE,0.1469624522468817,1.51,4.96504981,log_prad:+1.30;koi_slogg:-0.73;log_period:+0.69
K04824.01,Kepler,7052511,296.82028,42.514198,816.0,FALSE POSITIVE,0.04799225219462222,0.92,0.821472455,koi_steff:+0.77;log_period:-0.52;log_insol:-0.44
K04825.01,Kepler,4764774,296.28137,39.874969,887.59,FALSE POSITIVE,0.03236050713857016,0.78,1.29019586,duration_ratio:-0.67;log_insol:-0.55;log_period:-0.50
K04826.01,Kepler,10549902,297.21347,47.775429,1557.41,CANDIDATE,0.06278447323318267,1.67,1.141148847,log_prad:+1.16;log_insol:-1.12;log_period:-0.57
K04895.01,Kepler,12416597,295.51495,51.203739,737.72,CANDIDATE,0.9074644396814086,1.1,12.460565,duration_ratio:+1.31;log_prad:+1.14;log_period:+0.73
K04896.01,Kepler,11135694,290.90042,48.74614,1407.5,CANDIDATE,0.5313507849642284,1.18,19.5945772,log_prad:+0.86;log_period:+0.69;duration_ratio:+0.39
K04897.01,Kepler,9910828,298.79605,46.722858,594.96,FALSE POSITIVE,0.048639966713520756,0.95,8.48032079,koi_srad:-0.49;duration_ratio:-0.42;log_insol:+0.36
K04898.01,Kepler,10065053,287.34897,47.060982,2428.1,CANDIDATE,0.009658049292694567,2.72,409.87844,log_period:-3.87;log_prad:+1.45;koi_steff:-0.66
K04899.01,Kepler,11867608,293.71948,50.18203,945.89,FALSE POSITIVE,0.01151158490991791,1.79,227.6258,log_period:-1.83;log_prad:+1.06;koi_steff:-0.52
K03286.01,Kepler,8016691,286.94531,43.822769,362.74,CONFIRMED,0.9078465749960555,1.41,18.1373788,log_prad:+1.89;koi_steff:+0.81;koi_srad:-0.79
K03287.01,Kepler,6584273,283.7706,42.027241,631.56,CONFIRMED,0.8266924497538629,1.6,51.1104797,log_prad:+1.79;duration_ratio:+1.04;log_period:+0.73
K03288.01,Kepler,5768816,283.21161,41.038059,661.39,CONFIRMED,0.9871914234101047,3.35,47.9869119,log_prad:+2.78;log_depth:+1.33;log_period:+0.69
K01192.02,Kepler,3644071,291.03217,38.703911,687.23,FALSE POSITIVE,0.5698589251534792,7.76,359.047933,log_period:-2.34;log_prad:+1.93;log_depth:+1.68
K03289.01,Kepler,5360974,291.35443,40.588879,1009.24,FALSE POSITIVE,0.04765162971525867,24.73,29.8042694,duration_ratio:-1.41;log_prad:-1.19;log_period:+0.43
K04754.01,Kepler,10291589,297.90527,47.33683,1140.47,CANDIDATE,0.7819663571245251,1.28,7.08757462,log_prad:+1.69;log_period:+0.93;duration_ratio:+0.89
K04755.01,Kepler,10118266,280.66519,47.114059,694.66,CANDIDATE,0.8314473864507355,1.75,3.74318005,log_prad:+1.89;log_period:+0.67;duration_ratio:+0.39
K04756.01,Kepler,5695615,288.61057,40.92474,1583.98,CANDIDATE,0.013872200386563777,8.17,5.4169303,duration_ratio:-2.23;koi_steff:-1.34;log_prad:+0.72
K07699.01,Kepler,4670267,295.7168,39.777142,845.78,FALSE POSITIVE,0.00022683656685212056,42.5,1.003049079,log_depth:-2.32;log_prad:-2.08;duration_ratio:-1.01
K04757.01,Kepler,7435780,288.97589,43.099178,1478.57,FALSE POSITIVE,0.0017653854095666078,7.29,0.933157032,duration_ratio:-1.39;koi_steff:-1.36;log_insol:-1.01
K04758.01,Kepler,8938937,285.80185,45.216831,1291.44,FALSE POSITIVE,0.7976005920090341,1.71,37.1083458,log_prad:+1.61;duration_ratio:+1.05;log_period:+0.51
K04827.01,Kepler,5651846,299.46869,40.82999,847.95,CANDIDATE,0.24332463183212147,1.65,31.1920226,log_prad:+1.20;duration_ratio:-0.87;log_period:+0.60
K04828.01,Kepler,10556180,298.98892,47.761429,1747.03,FALSE POSITIVE,0.001219559222237693,13.68,1.02104719,duration_ratio:-1.62;koi_steff:-1.26;koi_srad:+0.80
K04829.01,Kepler,12401132,287.70197,51.229729,976.14,CANDIDATE,0.8890171041273973,2.26,7.630545,log_prad:+2.00;koi_steff:-1.31;duration_ratio:+1.17
K04829.02,Kepler,12401132,287.70197,51.229729,976.14,FALSE POSITIVE,0.8900009069967585,2.09,12.083457,koi_steff:-1.78;log_prad:+1.71;log_period:+0.83
K04830.01,Kepler,8308070,294.81012,44.25597,822.54,FALSE POSITIVE,0.005712948290535528,1.01,401.5907,log_period:-3.59;koi_steff:-0.81;duration_ratio:+0.66
K04900.01,Kepler,6424561,284.57806,41.890259,1206.89,CANDIDATE,0.8765360905632015,1.27,6.6716723,log_prad:+1.73;duration_ratio:+1.20;log_period:+0.97
K03221.01,Kepler,6956136,294.06641,42.486839,725.84,FALSE POSITIVE,0.0038949134878309053,4.25,53.912783631,duration_ratio:-5.31;log_prad:+1.13;koi_steff:-0.66
K04901.01,Kepler,10661917,290.34805,47.965191,757.46,FALSE POSITIVE,0.042137184047314404,0.77,1.23142395,log_insol:-1.01;log_period:-0.85;duration_ratio:+0.64
K04902.01,Kepler,10000162,286.33545,46.917831,4794.84,CANDIDATE,0.019030909804547694,1.78,409.38645,log_period:-3.98;koi_steff:+0.94;duration_ratio:+0.69
K04903.01,Kepler,7799701,281.28546,43.51548,1052.76,FALSE POSITIVE,0.2333031947313998,6.54,386.828262,log_period:-2.49;log_prad:+1.74;log_depth:+1.54
K03291.01,Kepler,6233483,299.05002,41.537449,696.15,FALSE POSITIVE,0.016827223043218428,8.15,15.8733803,duration_ratio:-2.30;koi_steff:-0.47;log_period:+0.47
K03292.01,Kepler,5392871,299.06454,40.515579,597.43,FALSE POSITIVE,0.8536798777327177,3.23,42.3991752,log_prad:+2.17;duration_ratio:-1.12;koi_steff:-0.74
K03293.01,Kepler,3858851,293.68362,38.994869,1687.16,FALSE POSITIVE,0.012960821658153921,39.94,25.95198823,log_prad:-2.42;duration_ratio:-1.21;koi_steff:-0.42
K03294.01,Kepler,3858917,293.70248,38.975449,799.66,FALSE POSITIVE,0.009282485924193859,42.91,25.9522401,log_prad:-2.66;duration_ratio:-1.29;log_period:+0.36
K03295.01,Kepler,4466356,292.18237,39.560211,798.46,FALSE POSITIVE,0.33867993833747895,1.6,14.12809896,log_prad:+1.22;duration_ratio:-1.11;koi_steff:-0.97
K04759.01,Kepler,7949593,287.77301,43.73391,935.14,CANDIDATE,0.8406025769448995,1.54,17.7662938,log_prad:+1.74;log_period:+0.79;log_insol:+0.35
K04760.01,Kepler,9474232,295.37604,46.047588,796.7,FALSE POSITIVE,0.6991547700715923,1.12,13.6917833,duration_ratio:+1.03;log_prad:+0.93;log_period:+0.72
K04761.01,Kepler,3859151,293.76151,38.99921,928.69,FALSE POSITIVE,0.042068848637590084,9.75,25.95633,duration_ratio:-2.26;koi_steff:-0.67;log_prad:+0.61
K04762.01,Kepler,7098255,284.61008,42.687431,558.76,CANDIDATE,0.6801984103924589,1.29,11.56722589,log_prad:+1.43;duration_ratio:+0.87;log_period:+0.73
K03204.01,Kepler,11456279,292.44135,49.316414,839.73,FALSE POSITIVE,0.0025452230090403792,1.57,0.572937573,koi_steff:-2.09;log_insol:-1.25;koi_teq:-1.22
K07700.01,Kepler,4670361,295.73697,39.740452,798.25,CANDIDATE,0.05663767548473521,3.13,631.56889,log_period:-3.24;log_prad:+1.88;koi_steff:-1.12
K03213.01,Kepler,5398002,300.01501,40.52702,1695.42,FALSE POSITIVE,0.0002391562516389438,90.09,14.15849823,log_prad:-2.46;koi_steff:-1.67;duration_ratio:-1.33
K04831.01,Kepler,6680911,288.52698,42.178909,595.62,FALSE POSITIVE,0.08078970504603086,1.57,207.471349,log_period:-1.47;log_prad:+1.07;a_over_rstar:-0.28
K04832.01,Kepler,10356124,297.63947,47.445869,1319.6,FALSE POSITIVE,0.0016591882971303037,81.01,12.3748247,log_prad:-2.99;duration_ratio:-1.40;koi_slogg:-0.67
K04833.01,Kepler,10584140,284.31693,47.887112,765.57,CANDIDATE,0.834980160024195,1.01,4.31724247,duration_ratio:+1.03;log_prad:+0.85;log_period:+0.73
K04834.01,Kepler,8233326,291.79465,44.193531,1008.32,CANDIDATE,0.28257946898046066,1.85,3.74099144,log_prad:+1.49;duration_ratio:+1.01;koi_slogg:-0.77
K07711.01,Kepler,4940203,295.98404,40.043621,530.11,CANDIDATE,0.010814846601522009,1.31,302.779824,log_period:-2.45;log_prad:+0.59;log_depth:+0.17
K03501.01,Kepler,6286161,292.17099,41.621288,2403.11,FALSE POSITIVE,0.00019262963643576858,2722.92,14.541781166,log_prad:-3.16;log_depth:-2.55;duration_ratio:-1.05
K03502.01,Kepler,5385471,297.59494,40.594139,1238.43,FALSE POSITIVE,0.0018242294113898323,3.8,12.4261177,duration_ratio:-5.92;log_prad:+1.32;koi_srad:-0.30
K03503.01,Kepler,6368175,293.15085,41.729252,595.41,CONFIRMED,0.17934550274907834,0.79,21.1876185,log_prad:+0.97;log_period:+0.94;duration_ratio:+0.80
K03504.01,Kepler,5471158,297.5798,40.603001,1126.63,FALSE POSITIVE,0.01158044835353652,2.52,12.42560404,duration_ratio:-5.38;log_prad:+1.46;log_depth:+0.66
K03505.01,Kepler,4847843,295.07965,39.962528,1300.98,FALSE POSITIVE,0.0011628538823025367,89.18,30.9604688,log_prad:-2.82;duration_ratio:-1.17;koi_slogg:-0.78
K07717.01,Kepler,5120225,296.9136,40.258263,509.27,FALSE POSITIVE,0.0005932823445888266,30.94,1.041619932,log_prad:-2.19;duration_ratio:-1.11;log_period:-0.58
K03588.01,Kepler,9656543,294.76862,46.37421,2533.98,FALSE POSITIVE,0.0002932812194246997,109.72,2.544594443,log_prad:-4.47;log_depth:-2.41;duration_ratio:+0.69
K03589.01,Kepler,10751515,298.52206,48.032921,630.57,FALSE POSITIVE,0.00043835584943247057,21.93,56.40651043,log_depth:-2.67;log_prad:-1.41;duration_ratio:-1.01
K03590.01,Kepler,3348093,292.92532,38.480991,650.54,FALSE POSITIVE,0.00021421258577537298,61.54,7.964400574,log_prad:-2.48;log_depth:-2.36;duration_ratio:-1.08
K03591.01,Kepler,6182846,283.0733,41.53867,1092.05,FALSE POSITIVE,0.00019027564883760756,51.77,6.399101307,log_prad:-2.49;log_depth:-2.31;duration_ratio:-1.10
K01873.02,Kepler,4939346,295.8093,40.008511,1538.52,CONFIRMED,0.9165381761926576,2.39,34.9168399,log_prad:+2.30;duration_ratio:+1.02;log_depth:+0.91
K07778.01,Kepler,6442602,291.72198,41.842468,623.37,FALSE POSITIVE,0.0021776530029612596,0.88,0.56678228,duration_ratio:-1.70;log_period:-1.11;koi_steff:+0.44
K03592.01,Kepler,9851126,298.79532,46.670448,1071.37,FALSE POSITIVE,0.000390496614908244,22.25,8.480303653,log_depth:-2.84;log_prad:-1.57;duration_ratio:-0.54
K01613.02,Kepler,6268648,285.47659,41.632717,327.5,CANDIDATE,0.2594884383161632,0.9,94.094392,duration_ratio:+1.44;log_period:-0.74;log_depth:-0.50
K03365.01,Kepler,11455428,291.99976,49.301811,970.51,CONFIRMED,0.9873654001778887,3.94,22.1270885,log_prad:+2.61;log_period:+0.89;log_depth:+0.80
K03366.01,Kepler,10484409,296.9025,47.628281,801.93,FALSE POSITIVE,0.5799523138930153,1.12,10.6784787,log_period:+0.49;log_prad:+0.46;duration_ratio:+0.33
K03367.01,Kepler,10935993,298.19162,48.396259,1076.89,CANDIDATE,0.11176843652658129,1.88,25.3736543,duration_ratio:-1.21;log_prad:+1.21;koi_steff:-1.02
K03368.01,Kepler,5257082,285.41266,40.42577,951.4,CANDIDATE,0.19202544637827407,1.45,10.08535311,log_prad:+1.10;duration_ratio:-0.76;log_period:+0.61
K03369.01,Kepler,5796185,293.45609,41.045849,1217.05,FALSE POSITIVE,0.0003584695983169513,51.86,42.559265547,log_prad:-3.85;log_depth:-2.43;duration_ratio:+0.66
K03434.01,Kepler,8628665,293.34521,44.700642,1122.93,CANDIDATE,0.8314042569016084,1.24,10.2856373,log_prad:+1.33;duration_ratio:+1.04;log_period:+0.74
K03435.01,Kepler,3945802,289.00632,39.093342,935.71,FALSE POSITIVE,0.8443402076813146,1.58,24.2157996,log_prad:+1.70;duration_ratio:+0.93;log_period:+0.74
K03436.01,Kepler,6265665,283.98633,41.65041,291.74,CONFIRMED,0.7670289235819303,1.14,44.2018402,duration_ratio:+1.14;log_prad:+0.95;koi_steff:+0.91
K07746.01,Kepler,5881307,293.38049,41.151901,1463.61,CANDIDATE,0.0031103075803379857,2.27,393.95608,log_period:-4.12;log_prad:+1.06;koi_steff:-0.83
K03437.01,Kepler,4645174,288.88333,39.74456,1418.1,CONFIRMED,0.8953236729499457,2.18,15.0330623,log_prad:+2.28;log_period:+0.90;koi_srad:+0.67
K03437.02,Kepler,4645174,288.88333,39.74456,1418.1,CANDIDATE,0.8054190707422875,3.51,34.7496038,log_prad:+2.35;log_period:+0.75;a_over_rstar:+0.47
K03506.01,Kepler,8719419,301.14603,44.869659,938.26,FALSE POSITIVE,0.00017505952674024114,87.2,12.62530918,log_prad:-2.77;log_depth:-2.08;koi_steff:-1.32
K03510.01,Kepler,9028474,294.15952,45.375919,301.69,FALSE POSITIVE,0.0003183854664151303,49.34,124.93576738,log_prad:-3.41;log_depth:-2.26;duration_ratio:+0.62
K01803.02,Kepler,4349442,286.63553,39.488621,241.51,FALSE POSITIVE,0.863113086682487,1.37,12.720298433,log_prad:+1.30;log_period:+0.64;koi_srad:-0.57
K07764.01,Kepler,6124137,292.0105,41.467098,1425.15,CANDIDATE,0.08120360994919859,2.83,227.83457,log_period:-1.87;log_prad:+1.58;duration_ratio:+0.96
K03511.01,Kepler,3644542,291.17059,38.765209,325.7,FALSE POSITIVE,0.00017902896697684153,193.91,119.67980316,log_prad:-3.42;log_depth:-1.77;koi_steff:-1.17
K03512.01,Kepler,6182849,283.07404,41.540878,599.18,FALSE POSITIVE,0.000564116818967336,59.15,6.399107136,log_prad:-3.33;log_depth:-2.63;log_period:+0.35
K03513.01,Kepler,9851142,298.8002,46.665539,124.64,FALSE POSITIVE,0.00042726341554036903,65.0,8.480304281,log_prad:-3.20;log_depth:-2.33;koi_steff:-1.11
K03593.01,Kepler,3442054,291.0188,38.569859,694.71,FALSE POSITIVE,0.0002984295436378837,45.43,117.6813778,log_prad:-3.59;log_depth:-2.36;duration_ratio:+0.72
K03594.01,Kepler,4079530,296.7345,39.186111,1179.96,FALSE POSITIVE,0.0008212884395524443,35.18,17.72722648,log_prad:-3.94;log_depth:-2.47;duration_ratio:+0.70
K07779.01,Kepler,6445531,292.7066,41.894218,1960.81,FALSE POSITIVE,0.08027435961144934,1.2,1.71024931,koi_steff:-1.65;log_prad:+0.94;log_insol:-0.74
K03595.01,Kepler,10677186,296.22293,47.92392,1134.41,FALSE POSITIVE,0.0010302132539530995,26.0,100.40132734,log_depth:-2.55;log_prad:-2.27;duration_ratio:+0.69
K03596.01,Kepler,9025914,293.26328,45.349419,2710.76,FALSE POSITIVE,0.00020353993575094722,59.23,11.320287875,log_prad:-3.91;log_depth:-2.68;duration_ratio:+0.74
K03597.01,Kepler,9366988,299.97156,45.811932,989.1,FALSE POSITIVE,0.0005884044084594248,40.46,1.219034103,log_prad:-3.39;log_depth:-2.61;log_period:-0.61
K03370.01,Kepler,11657614,289.43896,49.73122,514.69,CANDIDATE,0.8938521414258945,1.52,24.352541,log_prad:+1.66;log_period:+0.85;log_depth:+0.62
K03370.02,Kepler,11657614,289.43896,49.73122,514.69,CONFIRMED,0.9217033555354222,1.23,5.94228603,log_prad:+1.46;log_period:+1.05;koi_steff:+0.92
K07735.01,Kepler,5687986,285.36993,40.907429,1164.92,CANDIDATE,0.008971986909079764,4.05,382.30306,log_period:-2.42;log_prad:+1.32;duration_ratio:-0.67
K03371.01,Kepler,11125797,285.31381,48.72525,425.06,CANDIDATE,0.3105962837763275,1.32,58.1263775,log_prad:+1.29;log_depth:+0.27;log_insol:+0.23
K03372.01,Kepler,9785921,297.4809,46.589142,1408.59,CONFIRMED,0.9442518698334461,2.28,26.7575866,log_prad:+2.28;duration_ratio:+1.04;log_period:+1.02
K03373.01,Kepler,3102000,287.34946,38.286041,1387.72,FALSE POSITIVE,0.002051393844915826,22.31,57.0599992,log_depth:-2.47;log_prad:-2.24;duration_ratio:+0.58
K03438.01,Kepler,6599975,289.91852,42.001431,680.41,CONFIRMED,0.7400939302783308,1.08,14.5565618,duration_ratio:+1.23;log_prad:+1.10;log_period:+0.88
K01731.02,Kepler,8266276,301.4693,44.159649,705.76,FALSE POSITIVE,0.12678662820758976,1.26,0.837898153,log_prad:+1.18;log_insol:-0.79;log_period:-0.54
K07747.01,Kepler,5887316,295.04559,41.10421,857.37,FALSE POSITIVE,0.0008203333066959045,36.0,0.603086711,log_prad:-1.81;duration_ratio:-1.05;koi_steff:-0.92
K03439.01,Kepler,4282191,296.10791,39.319908,950.34,CONFIRMED,0.6868756959773145,2.19,41.7084063,log_prad:+2.35;koi_steff:-1.09;log_depth:+0.72
K03440.01,Kepler,3559860,295.16721,38.637081,1234.81,CONFIRMED,0.949338552721622,2.21,33.0257179,log_prad:+2.36;duration_ratio:+1.08;log_depth:+0.89
K03441.01,Kepler,10651945,285.43805,47.90345,1491.06,FALSE POSITIVE,0.00023474953553909029,56.02,25.366990665,log_prad:-3.14;log_depth:-2.67;log_period:+0.34
K03514.01,Kepler,7117003,291.54391,42.638988,543.25,FALSE POSITIVE,0.00022499008546912478,49.76,428.32173928,log_depth:-2.13;log_prad:-2.12;log_period:-0.88
K03515.01,Kepler,3240159,292.71317,38.369659,692.41,FALSE POSITIVE,0.00013588282656189476,197.85,82.137609997,log_prad:-2.92;log_depth:-2.29;duration_ratio:-1.13
K07766.01,Kepler,6147851,298.13965,41.417229,753.07,FALSE POSITIVE,0.6529292840980275,0.83,3.06026014,koi_steff:-0.79;log_period:+0.55;duration_ratio:+0.42
K03516.01,Kepler,9658118,295.36603,46.377232,929.07,FALSE POSITIVE,0.0002156986735009185,83.77,24.0612744,log_prad:-3.53;log_depth:-2.53;duration_ratio:-0.75
K03517.01,Kepler,7132542,295.88522,42.62188,884.24,FALSE POSITIVE,0.00025478245369489226,61.42,66.36099916,log_prad:-2.99;log_depth:-2.52;duration_ratio:-0.81
K03518.01,Kepler,8589754,300.79001,44.6534,1565.05,FALSE POSITIVE,0.00034296097450026624,153.32,8.939461148,log_prad:-3.89;log_depth:-2.24;duration_ratio:+0.92
K03520.01,Kepler,3757590,294.14371,38.877392,852.69,FALSE POSITIVE,0.0004068648115717564,89.83,135.58607679,log_prad:-3.59;log_depth:-2.39;koi_steff:-0.58
K03598.01,Kepler,2437149,290.20575,37.769138,2040.19,FALSE POSITIVE,0.0003287400958251911,55.07,18.79862195,log_prad:-3.01;log_depth:-2.72;duration_ratio:-0.28
K03599.01,Kepler,9715925,294.16446,46.423988,1136.29,FALSE POSITIVE,0.0009143568119995606,29.34,6.30828538,log_prad:-4.01;log_depth:-2.56;duration_ratio:+0.75
K03600.01,Kepler,9529733,293.2088,46.173061,944.22,FALSE POSITIVE,0.00023790232661919394,44.3,4.80912667,log_prad:-2.71;log_depth:-2.34;koi_steff:-0.77
K03601.01,Kepler,9613070,300.15649,46.20332,839.73,FALSE POSITIVE,0.0005139398913814609,140.22,2.33211505,log_prad:-2.56;log_depth:-1.91;duration_ratio:-0.95
K01875.02,Kepler,9967771,297.9382,46.881401,951.61,CONFIRMED,0.09552008485506774,1.67,0.53835407,duration_ratio:+1.90;log_prad:+1.55;koi_srad:+0.87
K03602.01,Kepler,10845188,283.55252,48.222939,640.82,FALSE POSITIVE,0.0002784756456365788,48.69,249.36211832,log_prad:-2.50;log_depth:-1.22;duration_ratio:-0.99
K01627.03,Kepler,6543893,297.58313,41.952431,2401.25,CANDIDATE,0.744922822683135,2.75,3.80675878,log_prad:+1.94;koi_srad:+0.76;log_period:+0.74
K07736.01,Kepler,5709103,292.93295,40.986401,511.9,FALSE POSITIVE,0.01983012542268577,0.46,0.664727127,log_insol:-1.26;duration_ratio:+1.25;log_period:-0.78
K03374.01,Kepler,6705026,295.40979,42.150829,1475.31,CONFIRMED,0.9301444784996775,1.65,9.5084871,log_prad:+1.80;duration_ratio:+0.92;log_period:+0.89
K03374.02,Kepler,6705026,295.40979,42.150829,1475.31,CANDIDATE,0.8990897218595738,1.95,34.1086562,log_prad:+1.95;duration_ratio:+0.89;log_period:+0.68
K03375.01,Kepler,6779726,292.53055,42.214649,1258.36,CONFIRMED,0.9602667769668001,2.57,47.0563327,log_prad:+2.37;log_depth:+1.30;duration_ratio:+0.85
K03376.02,Kepler,3098843,286.23264,38.202888,785.92,FALSE POSITIVE,0.002626277625316544,,179.85022331,log_prad:-1.27;duration_ratio:-0.97;log_insol:-0.95
K03377.01,Kepler,5553959,297.05066,40.717419,313.3,CANDIDATE,0.524088039473352,0.99,10.0100312,koi_steff:+1.09;log_prad:+0.73;koi_srad:-0.62
K03443.01,Kepler,7288306,293.72717,42.806759,829.02,CONFIRMED,0.8511699163916929,2.07,96.169569,log_prad:+1.87;log_depth:+1.28;duration_ratio:+1.16
K07748.01,Kepler,5887393,295.06284,41.124611,1042.59,FALSE POSITIVE,0.005734698124835872,1.11,1.55090374,koi_steff:-1.86;log_insol:-1.24;duration_ratio:+0.94
K03444.01,Kepler,5384713,297.4292,40.561909,93.47,CANDIDATE,0.6989455905156791,0.76,12.67143692,duration_ratio:+1.37;koi_steff:+1.01;log_prad:+0.87
K03444.02,Kepler,5384713,297.4292,40.561909,93.47,CANDIDATE,0.7210040700914782,4.98,60.32668824,log_prad:+1.76;koi_steff:+1.12;koi_srad:-0.91
K03444.03,Kepler,5384713,297.4292,40.561909,93.47,CANDIDATE,0.9162179082747264,0.5,2.63595435,duration_ratio:+1.27;koi_steff:+1.23;log_prad:+0.80
K03445.01,Kepler,11860395,289.71201,50.128208,1876.26,CONFIRMED,0.9431377536844082,4.47,82.303914,log_prad:+2.25;log_depth:+1.07;koi_srad:+0.89
K03521.01,Kepler,5456023,294.03622,40.659191,1018.34,FALSE POSITIVE,0.0002847193481565906,147.83,131.97827736,log_prad:-4.02;log_depth:-2.30;koi_slogg:-0.37
K07768.01,Kepler,6187888,285.51688,41.534321,625.82,FALSE POSITIVE,0.04897341560863765,0.69,0.789171236,duration_ratio:+0.80;log_period:-0.68;koi_steff:+0.66
K01806.02,Kepler,9529744,293.21356,46.175129,1117.9,CONFIRMED,0.5505139598805983,2.8,17.9346606,log_prad:+2.42;log_period:+0.92;koi_srad:+0.67
