kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_quarters
10290666,CANDIDATE,6.866742260,9.9960000e-05,-9.9960000e-05,135.3543000,1.200000e-02,-1.200000e-02,4.21600,0.34900,-0.34900,11111101110111011000000000000000
9529744,CONFIRMED,8.371595540,7.4930000e-05,-7.4930000e-05,137.6807500,8.640000e-03,-8.640000e-03,5.25200,0.22500,-0.22500,11111111111111111000000000000000
10748621,FALSE POSITIVE,286.175587500,2.5490000e-04,-2.5490000e-04,314.1015830,4.750000e-04,-4.750000e-04,16.10250,0.03080,-0.03080,11111101110111011000000000000000
4824268,FALSE POSITIVE,152.151447950,5.6860000e-05,-5.6860000e-05,215.0159030,2.670000e-04,-2.670000e-04,26.86120,0.02350,-0.02350,11111111111111111000000000000000
6527016,FALSE POSITIVE,0.542636318,1.5690000e-06,-1.5690000e-06,131.9558100,2.650000e-03,-2.650000e-03,1.25360,0.08770,-0.08770,11111111111111111000000000000000
6431670,FALSE POSITIVE,29.911334059,5.4350000e-06,-5.4350000e-06,153.5954910,1.330000e-04,-1.330000e-04,7.26916,0.00710,-0.00710,00110100011110000000000000000000
7376500,FALSE POSITIVE,5.877122485,1.1810000e-06,-1.1810000e-06,136.4208300,2.090000e-04,-2.090000e-04,4.71655,0.00569,-0.00569,00000001111111111000000000000000
9636559,FALSE POSITIVE,10.636305846,2.4420000e-06,-2.4420000e-06,139.7831590,2.620000e-04,-2.620000e-04,5.17212,0.00584,-0.00584,00000000011111111000000000000000
8095110,FALSE POSITIVE,2.103238900,6.2200000e-07,-6.2200000e-07,132.8681770,2.510000e-04,-2.510000e-04,6.47740,0.01260,-0.01260,11111111111111111000000000000000
11499263,FALSE POSITIVE,46.698200933,5.8160000e-06,-5.8160000e-06,167.6984656,9.770000e-05,-9.770000e-05,3.57049,0.00524,-0.00524,11111110111011101000000000000000
10328393,CONFIRMED,15.995603730,9.6260000e-05,-9.6260000e-05,144.2399000,5.030000e-03,-5.030000e-03,3.47100,0.13500,-0.13500,11111111111111111000000000000000
9775253,FALSE POSITIVE,4.394517980,2.0850000e-05,-2.0850000e-05,133.6209400,3.890000e-03,-3.890000e-03,2.95270,0.03520,-0.03520,00000000010000000000000000000000
3858988,FALSE POSITIVE,25.951879500,2.4170000e-04,-2.4170000e-04,148.9254900,7.830000e-03,-7.830000e-03,21.56900,0.42800,-0.42800,11111011101110111000000000000000
3848966,CANDIDATE,29.768183100,7.5970000e-04,-7.5970000e-04,155.5003000,2.190000e-02,-2.190000e-02,9.42500,0.70000,-0.70000,11111111111111111000000000000000
10798605,FALSE POSITIVE,56.048096688,6.3930000e-06,-6.3930000e-06,159.1678042,9.350000e-05,-9.350000e-05,4.04427,0.00486,-0.00486,11111111111111111000000000000000
5895083,FALSE POSITIVE,2.251612150,1.8880000e-05,-1.8880000e-05,131.5465300,6.550000e-03,-6.550000e-03,2.10000,0.21800,-0.21800,11111111111111111000000000000000
9452897,CANDIDATE,36.766236400,4.3270000e-04,-4.3270000e-04,157.1433200,9.990000e-03,-9.990000e-03,3.30500,0.32900,-0.32900,01111111111111111000000000000000
9714123,FALSE POSITIVE,50.355458980,5.1660000e-06,-5.1660000e-06,136.9113798,8.520000e-05,-8.520000e-05,5.51863,0.00623,-0.00623,01111111111111111000000000000000
6118370,CONFIRMED,14.032877500,2.9070000e-04,-2.9070000e-04,138.0603000,1.850000e-02,-1.850000e-02,6.68400,0.41800,-0.41800,00011111111111111000000000000000
2717158,CANDIDATE,13.222614900,1.6850000e-04,-1.6850000e-04,144.2950000,1.010000e-02,-1.010000e-02,4.33700,0.20100,-0.20100,11111111111111111000000000000000
6209677,CANDIDATE,2.537421640,1.2710000e-05,-1.2710000e-05,132.3462300,4.500000e-03,-4.500000e-03,1.56300,0.13300,-0.13300,11111111111111111000000000000000
6198256,FALSE POSITIVE,3.548286910,4.0620000e-05,-4.0620000e-05,131.8356300,9.100000e-03,-9.100000e-03,3.28100,0.25100,-0.25100,11111111111111111000000000000000
9664276,CANDIDATE,62.596544000,1.0640000e-03,-1.0640000e-03,185.9931000,1.180000e-02,-1.180000e-02,11.47700,0.48700,-0.48700,11111101110111011000000000000000
2437112,FALSE POSITIVE,18.798520000,2.5700000e-04,-2.5700000e-04,138.0208200,9.750000e-03,-9.750000e-03,4.79500,0.31000,-0.31000,11111111111111111000000000000000
7987086,FALSE POSITIVE,156.516573980,2.8100000e-05,-2.8100000e-05,278.1373780,1.300000e-04,-1.300000e-04,12.22590,0.00874,-0.00874,11111111111111111000000000000000
7374746,FALSE POSITIVE,1.366946478,2.0400000e-07,-2.0400000e-07,132.2045820,1.350000e-04,-1.350000e-04,3.37701,0.00580,-0.00580,00011111111111111000000000000000
8668810,FALSE POSITIVE,313.092750660,6.6710000e-05,-6.6710000e-05,424.7153810,1.060000e-04,-1.060000e-04,14.34470,0.00750,-0.00750,01111111111111111000000000000000
6519865,FALSE POSITIVE,0.566813677,4.4720000e-06,-4.4720000e-06,131.7889500,6.580000e-03,-6.580000e-03,2.45800,0.21600,-0.21600,01111111111111111000000000000000
8868907,FALSE POSITIVE,157.322639430,8.8540000e-05,-8.8540000e-05,222.9003630,3.680000e-04,-3.680000e-04,21.92320,0.02310,-0.02310,11111111111111111000000000000000
3865298,FALSE POSITIVE,9.530402160,2.2890000e-05,-2.2890000e-05,138.2329170,8.480000e-04,-8.480000e-04,5.95809,0.00644,-0.00644,1000000000000000000000000000
10091110,FALSE POSITIVE,4.218512654,7.7900000e-07,-7.7900000e-07,133.5067680,1.620000e-04,-1.620000e-04,3.62939,0.00964,-0.00964,00011101110111011000000000000000
10091110,FALSE POSITIVE,8.529991199,3.0730000e-06,-3.0730000e-06,137.6547690,3.210000e-04,-3.210000e-04,3.99540,0.01350,-0.01350,00011101110111011000000000000000
3542574,FALSE POSITIVE,3.471400450,,,133.7507440,,,1.55000,,,00000000011111111000000000000000
3544694,FALSE POSITIVE,1.922862476,1.0060000e-06,-1.0060000e-06,132.7357020,5.980000e-04,-5.980000e-04,3.45940,0.01170,-0.01170,00000000011111111000000000000000
11521793,CONFIRMED,16.007472370,5.2600000e-05,-5.2600000e-05,142.6378700,2.630000e-03,-2.630000e-03,1.26700,0.10500,-0.10500,11111111111111111000000000000000
9085563,CONFIRMED,54.649367900,9.7100000e-04,-9.7100000e-04,176.0447000,1.640000e-02,-1.640000e-02,7.96200,0.33000,-0.33000,00011111111111111000000000000000
11337372,CONFIRMED,100.827672500,7.9910000e-04,-7.9910000e-04,216.3875700,7.200000e-03,-7.200000e-03,8.39000,0.18000,-0.18000,00011110111011101000000000000000
7748487,CANDIDATE,15.576406100,1.8150000e-04,-1.8150000e-04,135.9482000,1.090000e-02,-1.090000e-02,5.38200,0.27800,-0.27800,11111111111111111000000000000000
3219037,CANDIDATE,10.005069740,9.3090000e-05,-9.3090000e-05,136.8302900,8.530000e-03,-8.530000e-03,3.48100,0.24400,-0.24400,11111111111111111000000000000000
5952448,FALSE POSITIVE,0.905675699,9.0070000e-06,-9.0070000e-06,132.2006600,8.460000e-03,-8.460000e-03,1.70100,0.26400,-0.26400,11111111111111111000000000000000
5710069,CANDIDATE,36.258074900,5.0050000e-04,-5.0050000e-04,146.8338000,1.210000e-02,-1.210000e-02,5.91700,0.37700,-0.37700,11111111111111111000000000000000
9967009,CANDIDATE,12.432699700,3.1340000e-04,-3.1340000e-04,142.1049000,1.940000e-02,-1.940000e-02,7.81000,0.54900,-0.54900,01111101110111011000000000000000
9967009,CANDIDATE,30.990299700,8.9330000e-04,-8.9330000e-04,141.4410000,2.300000e-02,-2.300000e-02,9.45400,0.83600,-0.83600,01111101110111011000000000000000
11874338,FALSE POSITIVE,15.975041700,4.6420000e-05,-4.6420000e-05,135.7153300,2.430000e-03,-2.430000e-03,3.54900,0.13200,-0.13200,11111111111111111000000000000000
9763612,CONFIRMED,16.050546400,1.3870000e-04,-1.3870000e-04,141.7340800,5.820000e-03,-5.820000e-03,3.17100,0.19400,-0.19400,11111111111111111000000000000000
6199716,FALSE POSITIVE,0.805267592,4.4530000e-06,-4.4530000e-06,132.0912800,5.400000e-03,-5.400000e-03,0.88700,0.29000,-0.29000,00011111111111111000000000000000
9468384,FALSE POSITIVE,11.082622625,2.1350000e-06,-2.1350000e-06,746.1967676,9.320000e-05,-9.320000e-05,6.62584,0.00616,-0.00616,00000001111111111000000000000000
8868364,FALSE POSITIVE,421.428481940,2.8790000e-05,-2.8790000e-05,262.2889053,5.400000e-05,-5.400000e-05,8.60447,0.00444,-0.00444,11111111111111111000000000000000
10092312,FALSE POSITIVE,1.096587245,1.4230000e-06,-1.4230000e-06,132.5142100,1.110000e-03,-1.110000e-03,3.02870,0.05890,-0.05890,11111101110111011000000000000000
3964545,FALSE POSITIVE,3.012476415,1.4200000e-07,-1.4200000e-07,132.2466206,4.180000e-05,-4.180000e-05,3.31903,0.00589,-0.00589,00111011101110111000000000000000
9656397,FALSE POSITIVE,204.741047580,6.0670000e-05,-6.0670000e-05,202.8713140,2.210000e-04,-2.210000e-04,20.53570,0.01320,-0.01320,11111111111111111000000000000000
5444491,FALSE POSITIVE,0.759740194,8.5190000e-06,-8.5190000e-06,131.8200100,8.250000e-03,-8.250000e-03,3.25200,0.30500,-0.30500,11111111111111111000000000000000
3735629,FALSE POSITIVE,4.664186517,1.6750000e-06,-1.6750000e-06,133.6706680,3.800000e-04,-3.800000e-04,4.06390,0.01020,-0.01020,00000001111111111000000000000000
8244173,FALSE POSITIVE,1.092066399,9.1000000e-08,-9.1000000e-08,132.1028432,7.530000e-05,-7.530000e-05,2.97608,0.00365,-0.00365,00011111111111111000000000000000
6546508,FALSE POSITIVE,3.053578643,4.3800000e-07,-4.3800000e-07,133.8788430,1.300000e-04,-1.300000e-04,3.22884,0.00541,-0.00541,00011111111111111000000000000000
9886224,FALSE POSITIVE,2.992662857,1.6570000e-06,-1.6570000e-06,131.8932190,6.260000e-04,-6.260000e-04,2.52580,0.01260,-0.01260,00000000011111111000000000000000
3735634,FALSE POSITIVE,4.664188563,1.4620000e-06,-1.4620000e-06,133.6702440,2.590000e-04,-2.590000e-04,3.77300,0.01430,-0.01430,11111111111111111000000000000000
5730380,FALSE POSITIVE,0.954873008,,,131.8519830,,,1.06130,,,11111111111111111000000000000000
6058875,FALSE POSITIVE,0.564934120,3.6000000e-08,-3.6000000e-08,131.7871403,5.670000e-05,-5.670000e-05,2.57621,0.00307,-0.00307,00011111111111111000000000000000
10735564,FALSE POSITIVE,1.674984844,3.4900000e-07,-3.4900000e-07,131.7930340,1.970000e-04,-1.970000e-04,4.92134,0.00828,-0.00828,00001111111111111000000000000000
6200810,CANDIDATE,35.875448200,3.9460000e-04,-3.9460000e-04,147.5086000,1.010000e-02,-1.010000e-02,3.97200,0.27800,-0.27800,11111111111111111000000000000000
3561464,CONFIRMED,7.319452940,6.1600000e-05,-6.1600000e-05,137.2206500,7.390000e-03,-7.390000e-03,4.88100,0.22800,-0.22800,11111011101110111000000000000000
3561464,CANDIDATE,35.800711200,3.7130000e-04,-3.7130000e-04,144.9216900,9.350000e-03,-9.350000e-03,8.21900,0.20800,-0.20800,11111011101110111000000000000000
5962509,FALSE POSITIVE,0.790049989,8.3450000e-06,-8.3450000e-06,132.1114800,8.860000e-03,-8.860000e-03,2.79400,0.30800,-0.30800,11111111111111111000000000000000
3561464,CANDIDATE,4.327105790,6.0450000e-05,-6.0450000e-05,131.5891000,1.250000e-02,-1.250000e-02,3.87200,0.31400,-0.31400,11111011101110111000000000000000
6359802,FALSE POSITIVE,14.154026150,8.0780000e-05,-8.0780000e-05,144.1768500,5.070000e-03,-5.070000e-03,4.11500,0.20300,-0.20300,00011111111111111000000000000000
7121885,FALSE POSITIVE,33.937542130,1.1200000e-05,-1.1200000e-05,147.1824010,3.040000e-04,-3.040000e-04,11.16770,0.02300,-0.02300,00011111111111111000000000000000
5213404,CONFIRMED,20.705715300,7.5980000e-04,-7.5980000e-04,139.9803000,2.220000e-02,-2.220000e-02,9.67800,0.57700,-0.57700,11111111111111111000000000000000
4844470,CANDIDATE,60.532988000,4.5570000e-04,-4.5570000e-04,134.5746100,5.540000e-03,-5.540000e-03,7.08600,0.17900,-0.17900,11111011101110111000000000000000
6205566,FALSE POSITIVE,3.722867900,1.3630000e-04,-1.3630000e-04,134.6350000,3.410000e-02,-3.410000e-02,9.55700,0.89300,-0.89300,11111111111111111000000000000000
11551692,CONFIRMED,58.019858300,1.4320000e-04,-1.4320000e-04,151.8500700,1.880000e-03,-1.880000e-03,5.34800,0.18200,-0.18200,11111110111011101000000000000000
9995771,CANDIDATE,15.061783500,2.6450000e-04,-2.6450000e-04,140.1111000,1.600000e-02,-1.600000e-02,6.31000,0.29900,-0.29900,00011111111111111000000000000000
7287391,FALSE POSITIVE,4.286103033,1.0110000e-06,-1.0110000e-06,134.5907770,2.110000e-04,-2.110000e-04,2.64220,0.01310,-0.01310,00011111111111111000000000000000
6756202,FALSE POSITIVE,290.777871900,5.2910000e-05,-5.2910000e-05,393.5113870,1.200000e-04,-1.200000e-04,12.05250,0.01070,-0.01070,11110111011101110000000000000000
10215869,FALSE POSITIVE,5.017239915,1.4880000e-06,-1.4880000e-06,134.4901360,1.950000e-04,-1.950000e-04,4.36126,0.00841,-0.00841,00000100010000000000000000000000
5456319,FALSE POSITIVE,0.937923475,9.4730000e-06,-9.4730000e-06,132.3450100,7.870000e-03,-7.870000e-03,3.16400,0.21800,-0.21800,11111011101110111000000000000000
2307206,FALSE POSITIVE,204.032934200,1.6020000e-04,-1.6020000e-04,253.5366260,3.950000e-04,-3.950000e-04,17.56230,0.02310,-0.02310,01111111111111111000000000000000
7025540,FALSE POSITIVE,2.148219541,3.1700000e-07,-3.1700000e-07,132.7667300,1.320000e-04,-1.320000e-04,2.94091,0.00660,-0.00660,00011111111111111000000000000000
7620844,FALSE POSITIVE,58.621578824,7.6430000e-06,-7.6430000e-06,178.5674958,9.960000e-05,-9.960000e-05,8.52961,0.00582,-0.00582,11111111111111111000000000000000
6677267,FALSE POSITIVE,3.125821128,7.1900000e-07,-7.1900000e-07,134.4796840,1.940000e-04,-1.940000e-04,2.21630,0.01010,-0.01010,11111111111111111000000000000000
7732791,FALSE POSITIVE,1.032068851,6.2400000e-07,-6.2400000e-07,131.8383000,5.350000e-04,-5.350000e-04,2.13440,0.02990,-0.02990,01000100011110000000000000000000
5736801,FALSE POSITIVE,6.675187100,1.9220000e-04,-1.9220000e-04,137.4528000,2.600000e-02,-2.600000e-02,2.37200,0.80500,-0.80500,00011111111111111000000000000000
8177798,FALSE POSITIVE,1.450205839,3.8200000e-07,-3.8200000e-07,131.9855230,2.240000e-04,-2.240000e-04,3.63730,0.01150,-0.01150,00100010001000100000000000000000
10489521,FALSE POSITIVE,3.224486463,4.5600000e-07,-4.5600000e-07,131.8559250,1.590000e-04,-1.590000e-04,4.61686,0.00343,-0.00343,00000000010111011000000000000000
12643582,FALSE POSITIVE,44.145797770,1.7750000e-05,-1.7750000e-05,167.3920370,4.360000e-04,-4.360000e-04,4.08800,0.01330,-0.01330,00000000011111111000000000000000
9328641,FALSE POSITIVE,33.323957600,1.5130000e-04,-1.5130000e-04,132.5898900,3.910000e-03,-3.910000e-03,37.21700,0.23300,-0.23300,11111111111111111000000000000000
9966219,CANDIDATE,17.955967300,2.5470000e-04,-2.5470000e-04,139.0347000,1.070000e-02,-1.070000e-02,6.23700,0.31600,-0.31600,11111101110111011000000000000000
5991070,FALSE POSITIVE,0.941029540,1.5830000e-05,-1.5830000e-05,131.9021000,1.440000e-02,-1.440000e-02,4.41500,0.47000,-0.47000,11111111111111111000000000000000
5531953,CANDIDATE,1.992812339,7.8320000e-06,-7.8320000e-06,131.7056500,3.070000e-03,-3.070000e-03,2.06600,0.17700,-0.17700,11111111111111111000000000000000
3757778,FALSE POSITIVE,36.514374043,4.5030000e-06,-4.5030000e-06,163.7944630,1.070000e-04,-1.070000e-04,6.48255,0.00701,-0.00701,00011011101110111000000000000000
11754430,CONFIRMED,39.818832000,3.1000000e-04,-3.1000000e-04,166.6507200,6.560000e-03,-6.560000e-03,10.75700,0.19100,-0.19100,11111110111011101000000000000000
9995771,CONFIRMED,25.433786400,3.2150000e-04,-3.2150000e-04,143.1302000,1.150000e-02,-1.150000e-02,6.51400,0.23500,-0.23500,00011111111111111000000000000000
11875511,FALSE POSITIVE,67.451045000,8.5680000e-05,-8.5680000e-05,151.9675600,1.040000e-03,-1.040000e-03,8.93870,0.07100,-0.07100,11111111111111111000000000000000
6231721,CANDIDATE,2.693399740,2.9510000e-05,-2.9510000e-05,131.9006000,1.040000e-02,-1.040000e-02,1.93600,0.25700,-0.25700,11111111111111111000000000000000
9536108,CANDIDATE,10.430031180,7.8210000e-05,-7.8210000e-05,133.2962000,5.690000e-03,-5.690000e-03,2.02900,0.19600,-0.19600,11111111111111111000000000000000
8905246,CANDIDATE,27.637147080,6.7610000e-05,-6.7610000e-05,143.9334200,1.930000e-03,-1.930000e-03,1.72770,0.07160,-0.07160,11111111111111111000000000000000
5213230,CANDIDATE,52.609510300,7.3210000e-04,-7.3210000e-04,158.6253000,1.080000e-02,-1.080000e-02,8.20200,0.35800,-0.35800,11111111111111111000000000000000
3326377,CONFIRMED,198.710625100,7.1170000e-04,-7.1170000e-04,156.5181900,3.030000e-03,-3.030000e-03,8.63800,0.11500,-0.11500,11111111111111111000000000000000
6233466,FALSE POSITIVE,15.873380595,6.2700000e-06,-6.2700000e-06,143.8599410,4.210000e-04,-4.210000e-04,8.04290,0.02200,-0.02200,00000001111111111000000000000000
5460434,CANDIDATE,50.563697000,1.0690000e-03,-1.0690000e-03,145.8658000,1.680000e-02,-1.680000e-02,5.38100,0.83000,-0.83000,11111011101110111000000000000000
11249624,FALSE POSITIVE,65.583665567,5.6740000e-06,-5.6740000e-06,182.6493381,7.040000e-05,-7.040000e-05,5.01216,0.00389,-0.00389,11111111111111111000000000000000
6426592,FALSE POSITIVE,394.678162670,4.7390000e-05,-4.7390000e-05,346.1399939,8.610000e-05,-8.610000e-05,6.05443,0.00461,-0.00461,11110111011101110000000000000000
8491745,FALSE POSITIVE,111.319805220,2.0650000e-05,-2.0650000e-05,226.6487050,1.440000e-04,-1.440000e-04,23.00780,0.01150,-0.01150,11111111111111111000000000000000
3970117,FALSE POSITIVE,110.295126840,2.5170000e-05,-2.5170000e-05,235.7509480,1.640000e-04,-1.640000e-04,16.53390,0.01190,-0.01190,11111011101110111000000000000000
11147814,FALSE POSITIVE,95.178317934,3.9800000e-06,-3.9800000e-06,224.5967850,3.200000e-05,-3.200000e-05,3.60125,0.00286,-0.00286,11111111111111111000000000000000
10922659,CANDIDATE,31.254323800,3.5670000e-04,-3.5670000e-04,155.0470000,1.020000e-02,-1.020000e-02,5.66200,0.22300,-0.22300,00011111111111111000000000000000
8892720,FALSE POSITIVE,61.491147900,1.4370000e-05,-1.4370000e-05,163.6336630,2.100000e-04,-2.100000e-04,9.74500,0.01030,-0.01030,00011111111111111000000000000000
6021275,CONFIRMED,110.286703100,7.4280000e-04,-7.4280000e-04,239.2212800,4.070000e-03,-4.070000e-03,4.42700,0.14700,-0.14700,11110111011101110000000000000000
7869917,CANDIDATE,11.806173700,1.5180000e-04,-1.5180000e-04,138.2641000,1.070000e-02,-1.070000e-02,4.47200,0.26100,-0.26100,11111111111111111000000000000000
11754430,CANDIDATE,6.158286660,8.7700000e-05,-8.7700000e-05,135.4969000,1.440000e-02,-1.440000e-02,6.32900,0.34100,-0.34100,11111110111011101000000000000000
6032920,FALSE POSITIVE,10.828825742,,,134.9251984,,,0.72750,,,11111111111111111000000000000000
8409295,CONFIRMED,82.292865000,1.2250000e-03,-1.2250000e-03,212.0314000,1.240000e-02,-1.240000e-02,7.04800,0.37400,-0.37400,11111111111111111000000000000000
7131760,CONFIRMED,92.436978000,1.0350000e-03,-1.0350000e-03,163.5794000,1.080000e-02,-1.080000e-02,6.43200,0.30200,-0.30200,11111111111111111000000000000000
11922778,CANDIDATE,65.427645000,1.0870000e-03,-1.0870000e-03,176.2733000,1.400000e-02,-1.400000e-02,9.40400,0.32600,-0.32600,11111111111111111000000000000000
9468382,FALSE POSITIVE,11.082605530,3.7800000e-05,-3.7800000e-05,136.6562000,3.050000e-03,-3.050000e-03,6.23000,0.20400,-0.20400,11111111111111111000000000000000
6145201,FALSE POSITIVE,22.783277600,2.4540000e-04,-2.4540000e-04,145.5334400,8.890000e-03,-8.890000e-03,4.19400,0.32400,-0.32400,11111111111111111000000000000000
5986209,FALSE POSITIVE,23.737952838,5.4300000e-06,-5.4300000e-06,147.0066780,2.010000e-04,-2.010000e-04,8.50818,0.00904,-0.00904,00011111111111111000000000000000
9226339,FALSE POSITIVE,21.461845300,2.9620000e-04,-2.9620000e-04,132.2156000,1.050000e-02,-1.050000e-02,5.67500,0.55100,-0.55100,11111111111111111000000000000000
6525209,FALSE POSITIVE,75.131948830,1.2710000e-05,-1.2710000e-05,184.4294620,1.340000e-04,-1.340000e-04,20.87290,0.00883,-0.00883,11111111111111111000000000000000
2975770,CANDIDATE,369.069345000,5.9280000e-03,-5.9280000e-03,298.3962000,1.100000e-02,-1.100000e-02,5.83200,0.32400,-0.32400,00110011001100110000000000000000
5534965,FALSE POSITIVE,243.821221310,2.7610000e-05,-2.7610000e-05,159.4958018,8.230000e-05,-8.230000e-05,10.93120,0.00548,-0.00548,11111111111111111000000000000000
5512513,FALSE POSITIVE,0.774598560,,,132.3192077,,,2.71000,,,11110111011101110000000000000000
9965206,FALSE POSITIVE,16.227548674,1.4850000e-06,-1.4850000e-06,136.6397289,7.910000e-05,-7.910000e-05,5.08666,0.00364,-0.00364,00011101110111011000000000000000
4247023,FALSE POSITIVE,47.189437000,1.1690000e-04,-1.1690000e-04,148.0448650,3.210000e-04,-3.210000e-04,11.55500,0.01420,-0.01420,
4848423,FALSE POSITIVE,1.501760172,1.2000000e-07,-1.2000000e-07,131.5669078,8.070000e-05,-8.070000e-05,5.85519,0.00330,-0.00330,00000011001100110000000000000000
11403216,FALSE POSITIVE,4.053254470,1.2550000e-06,-1.2550000e-06,134.7445520,2.780000e-04,-2.780000e-04,4.01160,0.01090,-0.01090,00011111111111111000000000000000
11853878,CANDIDATE,7.684333460,1.4130000e-05,-1.4130000e-05,133.3600700,1.500000e-03,-1.500000e-03,1.43460,0.07090,-0.07090,11111110111011101000000000000000
5774375,FALSE POSITIVE,1.549979213,4.2200000e-07,-4.2200000e-07,132.6750270,2.220000e-04,-2.220000e-04,7.59450,0.01830,-0.01830,11110111011101110000000000000000
7692093,CANDIDATE,11.166228850,9.6570000e-05,-9.6570000e-05,134.9695100,6.550000e-03,-6.550000e-03,3.38900,0.19200,-0.19200,11111111111111111000000000000000
